rep	cluster_size	sources_rep	sources_members	members	has_DATABASE	has_PRED
PRED|XP_001640083.2	1	PRED	PRED	PRED|XP_001640083.2	False	True
PRED|XP_001641465.3	1	PRED	PRED	PRED|XP_001641465.3	False	True
PRED|XP_001683643.1	1	PRED	PRED	PRED|XP_001683643.1	False	True
PRED|XP_001684338.1	1	PRED	PRED	PRED|XP_001684338.1	False	True
PRED|XP_001684391.1	1	PRED	PRED	PRED|XP_001684391.1	False	True
PRED|XP_001684868.1	1	PRED	PRED	PRED|XP_001684868.1	False	True
PRED|XP_001636704.1	1	PRED	PRED	PRED|XP_001636704.1	False	True
PRED|XP_001706284.1	1	PRED	PRED	PRED|XP_001706284.1	False	True
PRED|XP_001706635.1	1	PRED	PRED	PRED|XP_001706635.1	False	True
PRED|XP_001707650.1	1	PRED	PRED	PRED|XP_001707650.1	False	True
PRED|XP_001708898.1	1	PRED	PRED	PRED|XP_001708898.1	False	True
PRED|XP_001728143.2	1	PRED	PRED	PRED|XP_001728143.2	False	True
PRED|XP_001728466.1	1	PRED	PRED	PRED|XP_001728466.1	False	True
PRED|XP_001811292.1	1	PRED	PRED	PRED|XP_001811292.1	False	True
PRED|XP_001693011.1	1	PRED	PRED	PRED|XP_001693011.1	False	True
PRED|XP_001814166.2	1	PRED	PRED	PRED|XP_001814166.2	False	True
PRED|XP_001815398.1	1	PRED	PRED	PRED|XP_001815398.1	False	True
PRED|XP_001815977.1	1	PRED	PRED	PRED|XP_001815977.1	False	True
PRED|XP_001828388.1	1	PRED	PRED	PRED|XP_001828388.1	False	True
PRED|XP_001828720.2	1	PRED	PRED	PRED|XP_001828720.2	False	True
PRED|XP_001829557.2	1	PRED	PRED	PRED|XP_001829557.2	False	True
PRED|XP_001829567.1	1	PRED	PRED	PRED|XP_001829567.1	False	True
PRED|XP_001829665.1	1	PRED	PRED	PRED|XP_001829665.1	False	True
PRED|XP_001812398.1	1	PRED	PRED	PRED|XP_001812398.1	False	True
PRED|XP_001693446.2	1	PRED	PRED	PRED|XP_001693446.2	False	True
PRED|XP_001693588.1	1	PRED	PRED	PRED|XP_001693588.1	False	True
PRED|XP_001693767.1	1	PRED	PRED	PRED|XP_001693767.1	False	True
PRED|XP_001694377.1	1	PRED	PRED	PRED|XP_001694377.1	False	True
PRED|XP_001694606.2	1	PRED	PRED	PRED|XP_001694606.2	False	True
PRED|XP_001694978.2	1	PRED	PRED	PRED|XP_001694978.2	False	True
PRED|XP_001695370.2	1	PRED	PRED	PRED|XP_001695370.2	False	True
PRED|XP_001696068.2	1	PRED	PRED	PRED|XP_001696068.2	False	True
PRED|XP_001705921.1	1	PRED	PRED	PRED|XP_001705921.1	False	True
PRED|XP_001697658.2	1	PRED	PRED	PRED|XP_001697658.2	False	True
PRED|XP_001698613.1	1	PRED	PRED	PRED|XP_001698613.1	False	True
PRED|XP_001698703.1	1	PRED	PRED	PRED|XP_001698703.1	False	True
PRED|XP_001700092.2	1	PRED	PRED	PRED|XP_001700092.2	False	True
PRED|XP_001701941.1	1	PRED	PRED	PRED|XP_001701941.1	False	True
PRED|XP_001701993.1	1	PRED	PRED	PRED|XP_001701993.1	False	True
PRED|XP_001705333.1	1	PRED	PRED	PRED|XP_001705333.1	False	True
PRED|XP_001705748.1	1	PRED	PRED	PRED|XP_001705748.1	False	True
PRED|XP_001697032.1	1	PRED	PRED	PRED|XP_001697032.1	False	True
PRED|XP_002297306.1	1	PRED	PRED	PRED|XP_002297306.1	False	True
PRED|XP_002297355.1	1	PRED	PRED	PRED|XP_002297355.1	False	True
PRED|XP_002298079.2	1	PRED	PRED	PRED|XP_002298079.2	False	True
PRED|XP_002300659.1	1	PRED	PRED	PRED|XP_002300659.1	False	True
PRED|XP_002313321.3	1	PRED	PRED	PRED|XP_002313321.3	False	True
PRED|XP_002313468.2	1	PRED	PRED	PRED|XP_002313468.2	False	True
PRED|XP_002315013.1	1	PRED	PRED	PRED|XP_002315013.1	False	True
PRED|XP_002128949.1	1	PRED	PRED	PRED|XP_002128949.1	False	True
PRED|XP_002322915.1	1	PRED	PRED	PRED|XP_002322915.1	False	True
PRED|XP_002364672.1	1	PRED	PRED	PRED|XP_002364672.1	False	True
PRED|XP_002365712.2	1	PRED	PRED	PRED|XP_002365712.2	False	True
PRED|XP_002365878.1	1	PRED	PRED	PRED|XP_002365878.1	False	True
PRED|XP_002366181.1	1	PRED	PRED	PRED|XP_002366181.1	False	True
PRED|XP_002366805.1	1	PRED	PRED	PRED|XP_002366805.1	False	True
PRED|XP_002367622.2	1	PRED	PRED	PRED|XP_002367622.2	False	True
PRED|XP_002369226.1	1	PRED	PRED	PRED|XP_002369226.1	False	True
PRED|XP_002319367.1	1	PRED	PRED	PRED|XP_002319367.1	False	True
PRED|XP_002293025.1	1	PRED	PRED	PRED|XP_002293025.1	False	True
PRED|XP_002293504.1	1	PRED	PRED	PRED|XP_002293504.1	False	True
PRED|XP_002293610.1	1	PRED	PRED	PRED|XP_002293610.1	False	True
PRED|XP_002293858.1	1	PRED	PRED	PRED|XP_002293858.1	False	True
PRED|XP_002294006.1	1	PRED	PRED	PRED|XP_002294006.1	False	True
PRED|XP_002294064.1	1	PRED	PRED	PRED|XP_002294064.1	False	True
PRED|XP_002294534.1	1	PRED	PRED	PRED|XP_002294534.1	False	True
PRED|XP_002297233.1	1	PRED	PRED	PRED|XP_002297233.1	False	True
PRED|XP_002295500.1	1	PRED	PRED	PRED|XP_002295500.1	False	True
PRED|XP_002296045.1	1	PRED	PRED	PRED|XP_002296045.1	False	True
PRED|XP_002296066.1	1	PRED	PRED	PRED|XP_002296066.1	False	True
PRED|XP_002296084.1	1	PRED	PRED	PRED|XP_002296084.1	False	True
PRED|XP_002296263.1	1	PRED	PRED	PRED|XP_002296263.1	False	True
PRED|XP_002296562.1	1	PRED	PRED	PRED|XP_002296562.1	False	True
PRED|XP_002296729.1	1	PRED	PRED	PRED|XP_002296729.1	False	True
PRED|XP_002296767.1	1	PRED	PRED	PRED|XP_002296767.1	False	True
PRED|XP_002294835.1	1	PRED	PRED	PRED|XP_002294835.1	False	True
PRED|XP_002649117.2	1	PRED	PRED	PRED|XP_002649117.2	False	True
PRED|XP_002649134.1	1	PRED	PRED	PRED|XP_002649134.1	False	True
PRED|XP_002649147.1	1	PRED	PRED	PRED|XP_002649147.1	False	True
PRED|XP_002649148.1	1	PRED	PRED	PRED|XP_002649148.1	False	True
PRED|XP_002663231.1	1	PRED	PRED	PRED|XP_002663231.1	False	True
PRED|XP_002808701.1	1	PRED	PRED	PRED|XP_002808701.1	False	True
PRED|XP_002809006.1	1	PRED	PRED	PRED|XP_002809006.1	False	True
PRED|XP_002370123.1	1	PRED	PRED	PRED|XP_002370123.1	False	True
PRED|XP_002809061.1	1	PRED	PRED	PRED|XP_002809061.1	False	True
PRED|XP_002809109.1	1	PRED	PRED	PRED|XP_002809109.1	False	True
PRED|XP_002910066.1	1	PRED	PRED	PRED|XP_002910066.1	False	True
PRED|XP_002910145.1	1	PRED	PRED	PRED|XP_002910145.1	False	True
PRED|XP_002910178.1	1	PRED	PRED	PRED|XP_002910178.1	False	True
PRED|XP_002910179.1	1	PRED	PRED	PRED|XP_002910179.1	False	True
PRED|XP_002910193.1	1	PRED	PRED	PRED|XP_002910193.1	False	True
PRED|XP_002910195.1	1	PRED	PRED	PRED|XP_002910195.1	False	True
PRED|XP_002809032.1	1	PRED	PRED	PRED|XP_002809032.1	False	True
PRED|XP_002370786.1	1	PRED	PRED	PRED|XP_002370786.1	False	True
PRED|XP_002371236.1	1	PRED	PRED	PRED|XP_002371236.1	False	True
PRED|XP_002371672.1	1	PRED	PRED	PRED|XP_002371672.1	False	True
PRED|XP_002436420.1	1	PRED	PRED	PRED|XP_002436420.1	False	True
PRED|XP_002437067.1	1	PRED	PRED	PRED|XP_002437067.1	False	True
PRED|XP_002442722.2	1	PRED	PRED	PRED|XP_002442722.2	False	True
PRED|XP_002447003.1	1	PRED	PRED	PRED|XP_002447003.1	False	True
PRED|XP_002455708.1	1	PRED	PRED	PRED|XP_002455708.1	False	True
PRED|XP_002585483.1	1	PRED	PRED	PRED|XP_002585483.1	False	True
PRED|XP_002460223.1	1	PRED	PRED	PRED|XP_002460223.1	False	True
PRED|XP_002460253.1	1	PRED	PRED	PRED|XP_002460253.1	False	True
PRED|XP_002468077.2	1	PRED	PRED	PRED|XP_002468077.2	False	True
PRED|XP_002468307.2	1	PRED	PRED	PRED|XP_002468307.2	False	True
PRED|XP_002488967.2	1	PRED	PRED	PRED|XP_002488967.2	False	True
PRED|XP_002585393.1	1	PRED	PRED	PRED|XP_002585393.1	False	True
PRED|XP_002585412.1	1	PRED	PRED	PRED|XP_002585412.1	False	True
PRED|XP_002585451.1	1	PRED	PRED	PRED|XP_002585451.1	False	True
PRED|XP_002458436.1	1	PRED	PRED	PRED|XP_002458436.1	False	True
PRED|XP_002177649.1	1	PRED	PRED	PRED|XP_002177649.1	False	True
PRED|XP_002178084.1	1	PRED	PRED	PRED|XP_002178084.1	False	True
PRED|XP_002178517.1	1	PRED	PRED	PRED|XP_002178517.1	False	True
PRED|XP_002178695.1	1	PRED	PRED	PRED|XP_002178695.1	False	True
PRED|XP_002179093.1	1	PRED	PRED	PRED|XP_002179093.1	False	True
PRED|XP_002179295.1	1	PRED	PRED	PRED|XP_002179295.1	False	True
PRED|XP_002179415.1	1	PRED	PRED	PRED|XP_002179415.1	False	True
PRED|XP_002293017.1	1	PRED	PRED	PRED|XP_002293017.1	False	True
PRED|XP_002179686.1	1	PRED	PRED	PRED|XP_002179686.1	False	True
PRED|XP_002180039.1	1	PRED	PRED	PRED|XP_002180039.1	False	True
PRED|XP_002182019.1	1	PRED	PRED	PRED|XP_002182019.1	False	True
PRED|XP_002182087.1	1	PRED	PRED	PRED|XP_002182087.1	False	True
PRED|XP_002182102.1	1	PRED	PRED	PRED|XP_002182102.1	False	True
PRED|XP_002182413.1	1	PRED	PRED	PRED|XP_002182413.1	False	True
PRED|XP_002182720.1	1	PRED	PRED	PRED|XP_002182720.1	False	True
PRED|XP_002182740.1	1	PRED	PRED	PRED|XP_002182740.1	False	True
PRED|XP_002179570.1	1	PRED	PRED	PRED|XP_002179570.1	False	True
PRED|XP_002128961.1	1	PRED	PRED	PRED|XP_002128961.1	False	True
PRED|XP_002129225.1	1	PRED	PRED	PRED|XP_002129225.1	False	True
PRED|XP_002129343.1	1	PRED	PRED	PRED|XP_002129343.1	False	True
PRED|XP_002129547.1	1	PRED	PRED	PRED|XP_002129547.1	False	True
PRED|XP_002129843.1	1	PRED	PRED	PRED|XP_002129843.1	False	True
PRED|XP_002129860.1	1	PRED	PRED	PRED|XP_002129860.1	False	True
PRED|XP_002130006.1	1	PRED	PRED	PRED|XP_002130006.1	False	True
PRED|XP_002130324.1	1	PRED	PRED	PRED|XP_002130324.1	False	True
PRED|XP_002177488.1	1	PRED	PRED	PRED|XP_002177488.1	False	True
PRED|XP_002130917.1	1	PRED	PRED	PRED|XP_002130917.1	False	True
PRED|XP_002130983.1	1	PRED	PRED	PRED|XP_002130983.1	False	True
PRED|XP_002131477.1	1	PRED	PRED	PRED|XP_002131477.1	False	True
PRED|XP_002131679.1	1	PRED	PRED	PRED|XP_002131679.1	False	True
PRED|XP_002176448.1	1	PRED	PRED	PRED|XP_002176448.1	False	True
PRED|XP_002176513.1	1	PRED	PRED	PRED|XP_002176513.1	False	True
PRED|XP_002176637.1	1	PRED	PRED	PRED|XP_002176637.1	False	True
PRED|XP_002177194.1	1	PRED	PRED	PRED|XP_002177194.1	False	True
PRED|XP_002130511.1	1	PRED	PRED	PRED|XP_002130511.1	False	True
PRED|XP_002287600.1	1	PRED	PRED	PRED|XP_002287600.1	False	True
PRED|XP_002288189.1	1	PRED	PRED	PRED|XP_002288189.1	False	True
PRED|XP_002288304.1	1	PRED	PRED	PRED|XP_002288304.1	False	True
PRED|XP_002288648.1	1	PRED	PRED	PRED|XP_002288648.1	False	True
PRED|XP_002288655.1	1	PRED	PRED	PRED|XP_002288655.1	False	True
PRED|XP_002288787.1	1	PRED	PRED	PRED|XP_002288787.1	False	True
PRED|XP_002289173.1	1	PRED	PRED	PRED|XP_002289173.1	False	True
PRED|XP_002182975.1	1	PRED	PRED	PRED|XP_002182975.1	False	True
PRED|XP_002290584.1	1	PRED	PRED	PRED|XP_002290584.1	False	True
PRED|XP_002291033.1	1	PRED	PRED	PRED|XP_002291033.1	False	True
PRED|XP_002291657.1	1	PRED	PRED	PRED|XP_002291657.1	False	True
PRED|XP_002292027.1	1	PRED	PRED	PRED|XP_002292027.1	False	True
PRED|XP_002292202.1	1	PRED	PRED	PRED|XP_002292202.1	False	True
PRED|XP_002292263.1	1	PRED	PRED	PRED|XP_002292263.1	False	True
PRED|XP_002292827.1	1	PRED	PRED	PRED|XP_002292827.1	False	True
PRED|XP_002292984.1	1	PRED	PRED	PRED|XP_002292984.1	False	True
PRED|XP_002289466.1	1	PRED	PRED	PRED|XP_002289466.1	False	True
PRED|XP_002183036.1	1	PRED	PRED	PRED|XP_002183036.1	False	True
PRED|XP_002183715.1	1	PRED	PRED	PRED|XP_002183715.1	False	True
PRED|XP_002184503.1	1	PRED	PRED	PRED|XP_002184503.1	False	True
PRED|XP_002184691.1	1	PRED	PRED	PRED|XP_002184691.1	False	True
PRED|XP_002184739.1	1	PRED	PRED	PRED|XP_002184739.1	False	True
PRED|XP_002184755.1	1	PRED	PRED	PRED|XP_002184755.1	False	True
PRED|XP_002185277.1	1	PRED	PRED	PRED|XP_002185277.1	False	True
PRED|XP_002185400.1	1	PRED	PRED	PRED|XP_002185400.1	False	True
PRED|XP_002286761.1	1	PRED	PRED	PRED|XP_002286761.1	False	True
PRED|XP_002266018.1	1	PRED	PRED	PRED|XP_002266018.1	False	True
PRED|XP_002268719.1	1	PRED	PRED	PRED|XP_002268719.1	False	True
PRED|XP_002278382.4	1	PRED	PRED	PRED|XP_002278382.4	False	True
PRED|XP_002284802.1	1	PRED	PRED	PRED|XP_002284802.1	False	True
PRED|XP_002285414.2	1	PRED	PRED	PRED|XP_002285414.2	False	True
PRED|XP_002286158.1	1	PRED	PRED	PRED|XP_002286158.1	False	True
PRED|XP_002286278.1	1	PRED	PRED	PRED|XP_002286278.1	False	True
PRED|XP_002286492.1	1	PRED	PRED	PRED|XP_002286492.1	False	True
PRED|XP_002185447.1	1	PRED	PRED	PRED|XP_002185447.1	False	True
PRED|XP_009052530.1	1	PRED	PRED	PRED|XP_009052530.1	False	True
PRED|XP_009052532.1	1	PRED	PRED	PRED|XP_009052532.1	False	True
PRED|XP_009052535.1	1	PRED	PRED	PRED|XP_009052535.1	False	True
PRED|XP_009052545.1	1	PRED	PRED	PRED|XP_009052545.1	False	True
PRED|XP_009052551.1	1	PRED	PRED	PRED|XP_009052551.1	False	True
PRED|XP_009052583.1	1	PRED	PRED	PRED|XP_009052583.1	False	True
PRED|XP_009052608.1	1	PRED	PRED	PRED|XP_009052608.1	False	True
PRED|XP_007048200.1	1	PRED	PRED	PRED|XP_007048200.1	False	True
PRED|XP_009052613.1	1	PRED	PRED	PRED|XP_009052613.1	False	True
PRED|XP_009052623.1	1	PRED	PRED	PRED|XP_009052623.1	False	True
PRED|XP_009052630.1	1	PRED	PRED	PRED|XP_009052630.1	False	True
PRED|XP_009052647.1	1	PRED	PRED	PRED|XP_009052647.1	False	True
PRED|XP_009052651.1	1	PRED	PRED	PRED|XP_009052651.1	False	True
PRED|XP_009052677.1	1	PRED	PRED	PRED|XP_009052677.1	False	True
PRED|XP_009052710.1	1	PRED	PRED	PRED|XP_009052710.1	False	True
PRED|XP_009052760.1	1	PRED	PRED	PRED|XP_009052760.1	False	True
PRED|XP_009052610.1	1	PRED	PRED	PRED|XP_009052610.1	False	True
PRED|XP_009051921.1	1	PRED	PRED	PRED|XP_009051921.1	False	True
PRED|XP_009051938.1	1	PRED	PRED	PRED|XP_009051938.1	False	True
PRED|XP_009051978.1	1	PRED	PRED	PRED|XP_009051978.1	False	True
PRED|XP_009052002.1	1	PRED	PRED	PRED|XP_009052002.1	False	True
PRED|XP_009052083.1	1	PRED	PRED	PRED|XP_009052083.1	False	True
PRED|XP_009052085.1	1	PRED	PRED	PRED|XP_009052085.1	False	True
PRED|XP_009052108.1	1	PRED	PRED	PRED|XP_009052108.1	False	True
PRED|XP_009052528.1	1	PRED	PRED	PRED|XP_009052528.1	False	True
PRED|XP_009052207.1	1	PRED	PRED	PRED|XP_009052207.1	False	True
PRED|XP_009052257.1	1	PRED	PRED	PRED|XP_009052257.1	False	True
PRED|XP_009052290.1	1	PRED	PRED	PRED|XP_009052290.1	False	True
PRED|XP_009052314.1	1	PRED	PRED	PRED|XP_009052314.1	False	True
PRED|XP_009052456.1	1	PRED	PRED	PRED|XP_009052456.1	False	True
PRED|XP_009052459.1	1	PRED	PRED	PRED|XP_009052459.1	False	True
PRED|XP_009052460.1	1	PRED	PRED	PRED|XP_009052460.1	False	True
PRED|XP_009052525.1	1	PRED	PRED	PRED|XP_009052525.1	False	True
PRED|XP_009052109.1	1	PRED	PRED	PRED|XP_009052109.1	False	True
PRED|XP_009053134.1	1	PRED	PRED	PRED|XP_009053134.1	False	True
PRED|XP_009053256.1	1	PRED	PRED	PRED|XP_009053256.1	False	True
PRED|XP_009053303.1	1	PRED	PRED	PRED|XP_009053303.1	False	True
PRED|XP_009053349.1	1	PRED	PRED	PRED|XP_009053349.1	False	True
PRED|XP_009053374.1	1	PRED	PRED	PRED|XP_009053374.1	False	True
PRED|XP_009053402.1	1	PRED	PRED	PRED|XP_009053402.1	False	True
PRED|XP_009053404.1	1	PRED	PRED	PRED|XP_009053404.1	False	True
PRED|XP_009052850.1	1	PRED	PRED	PRED|XP_009052850.1	False	True
PRED|XP_009053406.1	1	PRED	PRED	PRED|XP_009053406.1	False	True
PRED|XP_009053418.1	1	PRED	PRED	PRED|XP_009053418.1	False	True
PRED|XP_009053434.1	1	PRED	PRED	PRED|XP_009053434.1	False	True
PRED|XP_009053449.1	1	PRED	PRED	PRED|XP_009053449.1	False	True
PRED|XP_009053454.1	1	PRED	PRED	PRED|XP_009053454.1	False	True
PRED|XP_009053455.1	1	PRED	PRED	PRED|XP_009053455.1	False	True
PRED|XP_009053473.1	1	PRED	PRED	PRED|XP_009053473.1	False	True
PRED|XP_009053485.1	1	PRED	PRED	PRED|XP_009053485.1	False	True
PRED|XP_009053405.1	1	PRED	PRED	PRED|XP_009053405.1	False	True
PRED|XP_009052890.1	1	PRED	PRED	PRED|XP_009052890.1	False	True
PRED|XP_009052930.1	1	PRED	PRED	PRED|XP_009052930.1	False	True
PRED|XP_009052944.1	1	PRED	PRED	PRED|XP_009052944.1	False	True
PRED|XP_009052948.1	1	PRED	PRED	PRED|XP_009052948.1	False	True
PRED|XP_009052980.1	1	PRED	PRED	PRED|XP_009052980.1	False	True
PRED|XP_009052981.1	1	PRED	PRED	PRED|XP_009052981.1	False	True
PRED|XP_009052987.1	1	PRED	PRED	PRED|XP_009052987.1	False	True
PRED|XP_009053007.1	1	PRED	PRED	PRED|XP_009053007.1	False	True
PRED|XP_009053112.1	1	PRED	PRED	PRED|XP_009053112.1	False	True
PRED|XP_009053016.1	1	PRED	PRED	PRED|XP_009053016.1	False	True
PRED|XP_009053024.1	1	PRED	PRED	PRED|XP_009053024.1	False	True
PRED|XP_009053027.1	1	PRED	PRED	PRED|XP_009053027.1	False	True
PRED|XP_009053037.1	1	PRED	PRED	PRED|XP_009053037.1	False	True
PRED|XP_009053038.1	1	PRED	PRED	PRED|XP_009053038.1	False	True
PRED|XP_009053042.1	1	PRED	PRED	PRED|XP_009053042.1	False	True
PRED|XP_009053080.1	1	PRED	PRED	PRED|XP_009053080.1	False	True
PRED|XP_009053085.1	1	PRED	PRED	PRED|XP_009053085.1	False	True
PRED|XP_009053013.1	1	PRED	PRED	PRED|XP_009053013.1	False	True
PRED|XP_009050276.1	1	PRED	PRED	PRED|XP_009050276.1	False	True
PRED|XP_009050284.1	1	PRED	PRED	PRED|XP_009050284.1	False	True
PRED|XP_009050307.1	1	PRED	PRED	PRED|XP_009050307.1	False	True
PRED|XP_009050324.1	1	PRED	PRED	PRED|XP_009050324.1	False	True
PRED|XP_009050381.1	1	PRED	PRED	PRED|XP_009050381.1	False	True
PRED|XP_009050568.1	1	PRED	PRED	PRED|XP_009050568.1	False	True
PRED|XP_009050616.1	1	PRED	PRED	PRED|XP_009050616.1	False	True
PRED|XP_009051795.1	1	PRED	PRED	PRED|XP_009051795.1	False	True
PRED|XP_009050639.1	1	PRED	PRED	PRED|XP_009050639.1	False	True
PRED|XP_009050654.1	1	PRED	PRED	PRED|XP_009050654.1	False	True
PRED|XP_009050661.1	1	PRED	PRED	PRED|XP_009050661.1	False	True
PRED|XP_009050663.1	1	PRED	PRED	PRED|XP_009050663.1	False	True
PRED|XP_009050666.1	1	PRED	PRED	PRED|XP_009050666.1	False	True
PRED|XP_009050730.1	1	PRED	PRED	PRED|XP_009050730.1	False	True
PRED|XP_009050745.1	1	PRED	PRED	PRED|XP_009050745.1	False	True
PRED|XP_009050746.1	1	PRED	PRED	PRED|XP_009050746.1	False	True
PRED|XP_009050637.1	1	PRED	PRED	PRED|XP_009050637.1	False	True
PRED|XP_009050066.1	1	PRED	PRED	PRED|XP_009050066.1	False	True
PRED|XP_009050070.1	1	PRED	PRED	PRED|XP_009050070.1	False	True
PRED|XP_009050074.1	1	PRED	PRED	PRED|XP_009050074.1	False	True
PRED|XP_009050078.1	1	PRED	PRED	PRED|XP_009050078.1	False	True
PRED|XP_009050079.1	1	PRED	PRED	PRED|XP_009050079.1	False	True
PRED|XP_009050080.1	1	PRED	PRED	PRED|XP_009050080.1	False	True
PRED|XP_009050083.1	1	PRED	PRED	PRED|XP_009050083.1	False	True
PRED|XP_009050270.1	1	PRED	PRED	PRED|XP_009050270.1	False	True
PRED|XP_009050118.1	1	PRED	PRED	PRED|XP_009050118.1	False	True
PRED|XP_009050152.1	1	PRED	PRED	PRED|XP_009050152.1	False	True
PRED|XP_009050161.1	1	PRED	PRED	PRED|XP_009050161.1	False	True
PRED|XP_009050203.1	1	PRED	PRED	PRED|XP_009050203.1	False	True
PRED|XP_009050226.1	1	PRED	PRED	PRED|XP_009050226.1	False	True
PRED|XP_009050248.1	1	PRED	PRED	PRED|XP_009050248.1	False	True
PRED|XP_009050252.1	1	PRED	PRED	PRED|XP_009050252.1	False	True
PRED|XP_009050254.1	1	PRED	PRED	PRED|XP_009050254.1	False	True
PRED|XP_009050092.1	1	PRED	PRED	PRED|XP_009050092.1	False	True
PRED|XP_009051301.1	1	PRED	PRED	PRED|XP_009051301.1	False	True
PRED|XP_009051330.1	1	PRED	PRED	PRED|XP_009051330.1	False	True
PRED|XP_009051334.1	1	PRED	PRED	PRED|XP_009051334.1	False	True
PRED|XP_009051339.1	1	PRED	PRED	PRED|XP_009051339.1	False	True
PRED|XP_009051351.1	1	PRED	PRED	PRED|XP_009051351.1	False	True
PRED|XP_009051352.1	1	PRED	PRED	PRED|XP_009051352.1	False	True
PRED|XP_009051491.1	1	PRED	PRED	PRED|XP_009051491.1	False	True
PRED|XP_009050782.1	1	PRED	PRED	PRED|XP_009050782.1	False	True
PRED|XP_009051556.1	1	PRED	PRED	PRED|XP_009051556.1	False	True
PRED|XP_009051577.1	1	PRED	PRED	PRED|XP_009051577.1	False	True
PRED|XP_009051638.1	1	PRED	PRED	PRED|XP_009051638.1	False	True
PRED|XP_009051667.1	1	PRED	PRED	PRED|XP_009051667.1	False	True
PRED|XP_009051727.1	1	PRED	PRED	PRED|XP_009051727.1	False	True
PRED|XP_009051730.1	1	PRED	PRED	PRED|XP_009051730.1	False	True
PRED|XP_009051736.1	1	PRED	PRED	PRED|XP_009051736.1	False	True
PRED|XP_009051769.1	1	PRED	PRED	PRED|XP_009051769.1	False	True
PRED|XP_009051513.1	1	PRED	PRED	PRED|XP_009051513.1	False	True
PRED|XP_009050784.1	1	PRED	PRED	PRED|XP_009050784.1	False	True
PRED|XP_009050806.1	1	PRED	PRED	PRED|XP_009050806.1	False	True
PRED|XP_009050878.1	1	PRED	PRED	PRED|XP_009050878.1	False	True
PRED|XP_009050968.1	1	PRED	PRED	PRED|XP_009050968.1	False	True
PRED|XP_009050974.1	1	PRED	PRED	PRED|XP_009050974.1	False	True
PRED|XP_009051108.1	1	PRED	PRED	PRED|XP_009051108.1	False	True
PRED|XP_009051115.1	1	PRED	PRED	PRED|XP_009051115.1	False	True
PRED|XP_009051159.1	1	PRED	PRED	PRED|XP_009051159.1	False	True
PRED|XP_009051266.1	1	PRED	PRED	PRED|XP_009051266.1	False	True
PRED|XP_009051186.1	1	PRED	PRED	PRED|XP_009051186.1	False	True
PRED|XP_009051190.1	1	PRED	PRED	PRED|XP_009051190.1	False	True
PRED|XP_009051222.1	1	PRED	PRED	PRED|XP_009051222.1	False	True
PRED|XP_009051227.1	1	PRED	PRED	PRED|XP_009051227.1	False	True
PRED|XP_009051232.1	1	PRED	PRED	PRED|XP_009051232.1	False	True
PRED|XP_009051246.1	1	PRED	PRED	PRED|XP_009051246.1	False	True
PRED|XP_009051247.1	1	PRED	PRED	PRED|XP_009051247.1	False	True
PRED|XP_009051248.1	1	PRED	PRED	PRED|XP_009051248.1	False	True
PRED|XP_009051185.1	1	PRED	PRED	PRED|XP_009051185.1	False	True
PRED|XP_009056165.1	1	PRED	PRED	PRED|XP_009056165.1	False	True
PRED|XP_009056168.1	1	PRED	PRED	PRED|XP_009056168.1	False	True
PRED|XP_009056214.1	1	PRED	PRED	PRED|XP_009056214.1	False	True
PRED|XP_009056237.1	1	PRED	PRED	PRED|XP_009056237.1	False	True
PRED|XP_009056261.1	1	PRED	PRED	PRED|XP_009056261.1	False	True
PRED|XP_009056365.1	1	PRED	PRED	PRED|XP_009056365.1	False	True
PRED|XP_009056370.1	1	PRED	PRED	PRED|XP_009056370.1	False	True
PRED|XP_009053490.1	1	PRED	PRED	PRED|XP_009053490.1	False	True
PRED|XP_009056468.1	1	PRED	PRED	PRED|XP_009056468.1	False	True
PRED|XP_009056471.1	1	PRED	PRED	PRED|XP_009056471.1	False	True
PRED|XP_009056485.1	1	PRED	PRED	PRED|XP_009056485.1	False	True
PRED|XP_009056487.1	1	PRED	PRED	PRED|XP_009056487.1	False	True
PRED|XP_009056490.1	1	PRED	PRED	PRED|XP_009056490.1	False	True
PRED|XP_009056491.1	1	PRED	PRED	PRED|XP_009056491.1	False	True
PRED|XP_009056525.1	1	PRED	PRED	PRED|XP_009056525.1	False	True
PRED|XP_009056576.1	1	PRED	PRED	PRED|XP_009056576.1	False	True
PRED|XP_009056388.1	1	PRED	PRED	PRED|XP_009056388.1	False	True
PRED|XP_009055679.1	1	PRED	PRED	PRED|XP_009055679.1	False	True
PRED|XP_009055701.1	1	PRED	PRED	PRED|XP_009055701.1	False	True
PRED|XP_009055750.1	1	PRED	PRED	PRED|XP_009055750.1	False	True
PRED|XP_009055799.1	1	PRED	PRED	PRED|XP_009055799.1	False	True
PRED|XP_009055845.1	1	PRED	PRED	PRED|XP_009055845.1	False	True
PRED|XP_009055861.1	1	PRED	PRED	PRED|XP_009055861.1	False	True
PRED|XP_009055872.1	1	PRED	PRED	PRED|XP_009055872.1	False	True
PRED|XP_009056164.1	1	PRED	PRED	PRED|XP_009056164.1	False	True
PRED|XP_009055878.1	1	PRED	PRED	PRED|XP_009055878.1	False	True
PRED|XP_009055889.1	1	PRED	PRED	PRED|XP_009055889.1	False	True
PRED|XP_009055914.1	1	PRED	PRED	PRED|XP_009055914.1	False	True
PRED|XP_009056019.1	1	PRED	PRED	PRED|XP_009056019.1	False	True
PRED|XP_009056072.1	1	PRED	PRED	PRED|XP_009056072.1	False	True
