cluster_id	cluster_size	sources	members	has_DATABASE	has_PRED
cluster_6	34	DATABASE	DATABASE|AP00339||Pleurocidin;DATABASE|AP00340||Pleurocidin;DATABASE|AP00473||Pleurocidin;DATABASE|AP00474||Pleurocidin;DATABASE|AP00781||Pleurocidin;DATABASE|AP00792||Pleurocidin;DATABASE|AP01328||Pleurocidin;DATABASE|AP01649||Pleurocidin;DATABASE|AP02038||Pleurocidin;DATABASE|AP02049||Pleurocidin;DATABASE|AP02050||Pleurocidin;DATABASE|AP02786||Pleurocidin;DATABASE|AP02847||Pleurocidin;DATABASE|AP02848||Pleurocidin;DATABASE|AP02996||Pleurocidin;DATABASE|AP02997||Pleurocidin;DATABASE|AP03200||Pleurocidin;DATABASE|AP05554||Pleurocidin;DATABASE|CAMPSQ10850_G-ple22-51||Pleurocidin;DATABASE|CAMPSQ12155_Malabargrouperpiscidin1||Pleurocidin;DATABASE|CAMPSQ12399_Pteroicidin--COOHor-Pte||Pleurocidin;DATABASE|CAMPSQ13559_Octominin||Pleurocidin;DATABASE|CAMPSQ16667_Rbmoro||Pleurocidin;DATABASE|CAMPSQ206_Moronecidin||Pleurocidin;DATABASE|CAMPSQ207_Moronecidin||Pleurocidin;DATABASE|CAMPSQ208_Moronecidin||Pleurocidin;DATABASE|CAMPSQ209_Moronecidin||Pleurocidin;DATABASE|CAMPSQ22815_Piscidin-2emPis-2||Pleurocidin;DATABASE|CAMPSQ22978_Piscidin-2ecPis-2||Pleurocidin;DATABASE|CAMPSQ23650_Sd-Piscidin||Pleurocidin;DATABASE|CAMPSQ3708_HKPLP||Pleurocidin;DATABASE|CAMPSQ520_Moronecidin||Pleurocidin;DATABASE|CAMPSQ9316_SBPiscidin1||Pleurocidin;DATABASE|CAMPSQ9317_WBPiscidin1||Pleurocidin	True	False
cluster_60	99	DATABASE;PRED	DATABASE|AP00560||Osmotin/thaumatin-like_superfamily;DATABASE|CAMPSQ1113_ProteinNP24||Osmotin/thaumatin-like_superfamily|Thaumatin_family;DATABASE|CAMPSQ1118_Thaumatin-likeprotein||Osmotin/thaumatin-like_superfamily|Thaumatin_family;DATABASE|CAMPSQ1119_Thaumatin-likeproteinActc2||Osmotin/thaumatin-like_superfamily;DATABASE|CAMPSQ5740_Thaumatin-likeprotein||Osmotin/thaumatin-like_superfamily|Thaumatin_family;DATABASE|CAMPSQ6445_Osmotin||Osmotin/thaumatin-like_superfamily|Thaumatin_family;DATABASE|CAMPSQ925_AntifungalproteinR||Osmotin/thaumatin-like_superfamily;DATABASE|CAMPSQ926_AntifungalproteinS||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|NP_001031064.1_Pathogenesis-related_thaumatin_superfamily_protein_[Arabidopsis_thaliana]|0.94|0.79||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|NP_001105356.1_zeamatin_precursor_[Zea_mays]|1.0|0.79||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|NP_001141293.1_Thaumatin-like_pathogenesis-related_protein_4_precursor_[Zea_mays]|0.97|0.82||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|NP_001143894.2_Pathogenesis-related_thaumatin-like_protein_3.3-like_precursor_[Zea_mays]|0.66|0.8||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|NP_001147098.2_osmotin-like_protein_precursor_[Zea_mays]|0.85|0.77||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|NP_001147526.2_protein_P21_precursor_[Zea_mays]|0.96|0.75||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|NP_001151337.1_Thaumatin-like_protein_precursor_[Zea_mays]|0.97|0.7||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|NP_001268061.2_VVTL1_precursor_[Vitis_vinifera]|0.92|0.75||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|NP_001268088.1_SCUTL2_precursor_[Vitis_vinifera]|0.67|0.72||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|NP_001324474.1_Pathogenesis-related_thaumatin_superfamily_protein_[Arabidopsis_thaliana]|0.55|0.77||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|NP_001331114.1_Pathogenesis-related_thaumatin_superfamily_protein_[Arabidopsis_thaliana]|0.68|0.83||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|NP_001410564.1_thaumatin-like_protein_precursor_[Oryza_sativa_Japonica_Group]|0.98|0.7||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|NP_173261.1_Pathogenesis-related_thaumatin_superfamily_protein_[Arabidopsis_thaliana]|0.94|0.83||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|NP_180445.1_Pathogenesis-related_thaumatin_superfamily_protein_[Arabidopsis_thaliana]|0.78|0.8||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|NP_192902.1_osmotin_34_[Arabidopsis_thaliana]|0.82|0.7||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|NP_502360.1_Pathogenesis-related_protein_5-like_[Caenorhabditis_elegans]|0.64|0.86||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|NP_502362.1_Pathogenesis-related_protein_5-like_[Caenorhabditis_elegans]|0.92|0.86||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_002276431.1_protein_P21_[Vitis_vinifera]|0.58|0.73||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_002281193.1_osmotin-like_protein_[Vitis_vinifera]|0.57|0.77||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_002283064.1_thaumatin-like_protein_[Vitis_vinifera]|0.89|0.78||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_002442583.1_thaumatin-like_pathogenesis-related_protein_4_[Sorghum_bicolor]|0.98|0.87||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_002442584.1_thaumatin-like_pathogenesis-related_protein_4_[Sorghum_bicolor]|0.98|0.86||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_002443614.1_thaumatin-like_protein_[Sorghum_bicolor]|0.97|0.75||Osmotin/thaumatin-like_superfamily;PRED|XP_002443618.1_thaumatin-like_pathogenesis-related_protein_4_[Sorghum_bicolor]|0.94|0.75||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_002443619.1_thaumatin-like_protein_[Sorghum_bicolor]|1.0|0.7||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_002443620.1_thaumatin-like_protein_[Sorghum_bicolor]|0.99|0.71||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_002443621.1_thaumatin-like_protein_[Sorghum_bicolor]|0.97|0.77||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_002443622.1_thaumatin-like_protein_[Sorghum_bicolor]|0.71|0.72||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_002456520.1_pathogenesis-related_protein_[Sorghum_bicolor]|0.86|0.79||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_002463077.1_alpha-amylase/trypsin_inhibitor_[Sorghum_bicolor]|1.0|0.8||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_002466709.1_protein_P21_[Sorghum_bicolor]|0.8|0.78||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_002466712.1_alpha-amylase/trypsin_inhibitor_[Sorghum_bicolor]|0.86|0.76||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_002989632.1_pathogenesis-related_protein_5_[Selaginella_moellendorffii]|0.97|0.81||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_002990777.1_pathogenesis-related_protein_5_[Selaginella_moellendorffii]|0.55|0.81||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_003525190.1_thaumatin-like_protein_[Glycine_max]|0.8|0.78||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_003525411.1_protein_P21-like_[Glycine_max]|0.89|0.71||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_003530957.2_thaumatin-like_protein_[Glycine_max]|0.84|0.78||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_003538000.1_osmotin-like_protein_[Glycine_max]|0.55|0.78||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_003539684.1_osmotin-like_protein_[Glycine_max]|0.92|0.8||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_003559612.2_alpha-amylase/trypsin_inhibitor_[Brachypodium_distachyon]|0.95|0.74||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_003561528.1_alpha-amylase/trypsin_inhibitor_[Brachypodium_distachyon]|0.98|0.78||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_003564582.1_osmotin-like_protein_[Brachypodium_distachyon]|0.74|0.75||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_003577201.1_thaumatin-like_pathogenesis-related_protein_4_[Brachypodium_distachyon]|0.99|0.75||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_003578322.1_protein_P21_[Brachypodium_distachyon]|0.55|0.84||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_003611130.2_protein_P21_[Medicago_truncatula]|0.88|0.73||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_003631101.1_thaumatin-like_protein_[Medicago_truncatula]|0.89|0.76||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_003634206.1_thaumatin-like_protein_[Vitis_vinifera]|0.61|0.82||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_004143926.1_thaumatin-like_protein_[Cucumis_sativus]|0.9|0.74||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_004143988.3_protein_P21_[Cucumis_sativus]|0.73|0.8||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_006358885.1_osmotin-like_protein_OSML13_[Solanum_tuberosum]|0.96|0.75||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_006358890.1_osmotin-like_protein_OSML81_[Solanum_tuberosum]|0.88|0.7||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_006364118.1_thaumatin-like_protein_[Solanum_tuberosum]|0.8|0.78||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_006364119.1_pathogenesis-related_protein_R_major_form_[Solanum_tuberosum]|0.9|0.73||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_006364120.1_thaumatin-like_protein_[Solanum_tuberosum]|0.97|0.81||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_006366466.1_pathogenesis-related_protein_5_[Solanum_tuberosum]|0.59|0.79||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_007040162.2_PREDICTED:_thaumatin-like_protein_[Theobroma_cacao]|0.92|0.84||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_007040164.2_PREDICTED:_thaumatin-like_protein_[Theobroma_cacao]|0.85|0.8||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_007040165.2_PREDICTED:_protein_P21_[Theobroma_cacao]|0.94|0.74||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_008345347.2_protein_P21-like_[Malus_domestica]|0.99|0.77||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_008369460.2_LOW_QUALITY_PROTEIN:_protein_P21_[Malus_domestica]|0.97|0.7||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_008383044.1_thaumatin-like_protein_1_isoform_X1_[Malus_domestica]|0.7|0.77||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_008383045.1_thaumatin-like_protein_1_isoform_X1_[Malus_domestica]|0.7|0.77||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_008383046.1_thaumatin-like_protein_1_isoform_X2_[Malus_domestica]|0.78|0.77||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_008644626.1_protein_P21_[Zea_mays]|0.9|0.72||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_010234031.1_thaumatin-like_pathogenesis-related_protein_1_[Brachypodium_distachyon]|0.93|0.7||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_010661214.1_protein_P21_[Vitis_vinifera]|0.88|0.71||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_011414138.1_uncharacterized_protein_[Magallana_gigas]|0.95|0.79||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_011649603.1_pathogenesis-related_thaumatin-like_protein_3.5_[Cucumis_sativus]|0.72|0.78||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_013447000.1_protein_P21_[Medicago_truncatula]|0.83|0.77||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_013447001.1_thaumatin-like_pathogenesis-related_protein_4_[Medicago_truncatula]|0.98|0.76||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_015618928.1_thaumatin-like_protein_[Oryza_sativa_Japonica_Group]|0.86|0.73||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_015618983.1_protein_P21_[Oryza_sativa_Japonica_Group]|0.95|0.8||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_015628424.1_alpha-amylase/trypsin_inhibitor_[Oryza_sativa_Japonica_Group]|0.99|0.8||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_015632910.1_alpha-amylase/trypsin_inhibitor_[Oryza_sativa_Japonica_Group]|0.79|0.76||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_015632911.1_protein_P21_[Oryza_sativa_Japonica_Group]|0.66|0.76||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_017972629.1_PREDICTED:_thaumatin-like_protein_[Theobroma_cacao]|1.0|0.72||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_017978315.1_PREDICTED:_pathogenesis-related_protein_5_isoform_X2_[Theobroma_cacao]|0.92|0.76||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_021321583.1_thaumatin-like_protein_[Sorghum_bicolor]|0.99|0.77||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_024380054.2_osmotin-like_protein_NP24-I_[Physcomitrium_patens]|0.77|0.77||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_024448563.2_protein_P21_[Populus_trichocarpa]|0.91|0.79||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_024515769.1_pathogenesis-related_protein_5_[Selaginella_moellendorffii]|0.98|0.79||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_024516331.1_thaumatin-like_protein_1_[Selaginella_moellendorffii]|0.89|0.74||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_024521364.1_pathogenesis-related_protein_5_[Selaginella_moellendorffii]|0.51|0.76||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_024544722.1_thaumatin-like_protein_1_[Selaginella_moellendorffii]|0.9|0.74||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_024628647.1_pathogenesis-related_thaumatin-like_protein_3.5_partial_[Medicago_truncatula]|0.53|0.76||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_025877746.1_thaumatin-like_protein_[Oryza_sativa_Japonica_Group]|0.97|0.7||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_042927374.1_uncharacterized_protein_CHLRE_02g102300v5_[Chlamydomonas_reinhardtii]|0.7|0.81||Osmotin/thaumatin-like_superfamily;PRED|XP_052302049.1_thaumatin-like_protein_[Populus_trichocarpa]|0.98|0.78||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_052302051.1_thaumatin-like_protein_[Populus_trichocarpa]|0.98|0.78||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_059597477.1_thaumatin-like_protein_[Vitis_vinifera]|0.56|0.81||Osmotin/thaumatin-like_superfamily|Thaumatin_family;PRED|XP_070670513.1_pathogenesis-related_thaumatin-like_protein_3.5_[Malus_domestica]|0.58|0.81||Osmotin/thaumatin-like_superfamily|Thaumatin_family	True	True
cluster_600	1	PRED	PRED|YP_004021343.1_photosystem_II_protein_T_(chloroplast)_[Theobroma_cacao]|0.85|0.81||Photosystem_II_PsbT	False	True
cluster_601	6	PRED	PRED|NP_001158051.1_modulator_of_smoothened_protein_precursor_[Homo_sapiens]|0.52|0.7||Modulator_of_smoothened_protein;PRED|NP_001158052.1_modulator_of_smoothened_protein_isoform_1_[Mus_musculus]|0.52|0.7||Modulator_of_smoothened_protein;PRED|NP_001407405.1_modulator_of_smoothened_protein_isoform_3_[Mus_musculus]|0.62|0.9||Modulator_of_smoothened_protein;PRED|NP_001407406.1_modulator_of_smoothened_protein_isoform_4_[Mus_musculus]|0.79|0.91||Modulator_of_smoothened_protein;PRED|XP_003964664.1_uncharacterized_protein_C16orf52_homolog_B_[Takifugu_rubripes]|0.52|0.7||Modulator_of_smoothened_protein;PRED|XP_040047129.1_uncharacterized_protein_C16orf52_homolog_B_[Gasterosteus_aculeatus_aculeatus]|0.62|0.7||Modulator_of_smoothened_protein	False	True
cluster_602	1	PRED	PRED|XP_012937070.2_sodium-dependent_dopamine_transporter_[Aplysia_californica]|0.53|0.8||Sodium:neurotransmitter_symporter|Sodium:neurotransmitter_symporter_superfamily	False	True
cluster_603	2	PRED	PRED|XP_046461906.1_cytochrome_c_oxidase_assembly_protein_COX20_mitochondrial-like_[Daphnia_pulex]|0.65|0.7||Cox20;PRED|XP_046461907.1_cytochrome_c_oxidase_assembly_protein_COX20_mitochondrial-like_[Daphnia_pulex]|0.65|0.7||Cox20	False	True
cluster_604	1	PRED	PRED|WP_000825956.1_MULTISPECIES:_lysozyme_inhibitor_LprI_family_protein_[Salmonella]|0.78|0.82||Lysozyme_Inhibitor_LprI	False	True
cluster_605	1	PRED	PRED|WP_446001138.1_REP-associated_tyrosine_transposase_[Stenotrophomonas_maltophilia]|0.7|0.85||REP-associated_tyrosine_transposase|Transposase_IS200-like|Transposase_IS200-like_superfamily	False	True
cluster_606	5	DATABASE	DATABASE|AP03698||salivaricin_M_family_lantibiotic;DATABASE|AP03699||salivaricin_M_family_lantibiotic;DATABASE|AP03700||salivaricin_M_family_lantibiotic;DATABASE|DBAASPR_21208_Lantibiotic_Salivaricin_10A1||salivaricin_M_family_lantibiotic;DATABASE|DBAASPR_21209_Lantibiotic_Salivaricin_10A2||salivaricin_M_family_lantibiotic	True	False
cluster_607	1	DATABASE	DATABASE|AP00666||Bombesin/neuromedin-B/ranatensin_peptide_family	True	False
cluster_608	1	PRED	PRED|WP_009871347.1_DUF378_domain-containing_protein_[Chlamydia_trachomatis]|0.9|0.8||Protein_of_unknown_function_DUF378	False	True
cluster_609	6	DATABASE;PRED	DATABASE|AP03290||Histone-like_DNA-binding_protein;PRED|WP_001043036.1_HU_family_DNA-binding_protein_[Acinetobacter_baumannii]|0.55|0.7||Histone-like_DNA-binding_protein;PRED|WP_002859562.1_MULTISPECIES:_HU_family_DNA-binding_protein_[Campylobacter]|0.64|0.7||Histone-like_DNA-binding_protein;PRED|WP_005408270.1_MULTISPECIES:_HU_family_DNA-binding_protein_[Stenotrophomonas]|0.57|0.83||Histone-like_DNA-binding_protein;PRED|XP_002184456.1_predicted_protein_partial_[Phaeodactylum_tricornutum_CCAP_1055/1]|0.66|0.8||Histone-like_DNA-binding_protein;PRED|XP_002297410.1_predicted_protein_partial_[Thalassiosira_pseudonana_CCMP1335]|0.81|0.76||Histone-like_DNA-binding_protein	True	True
cluster_61	12	DATABASE;PRED	DATABASE|AP02012||Unknown;DATABASE|AP02017||Unknown;DATABASE|AP02680||Unknown;DATABASE|AP04842||Unknown;DATABASE|CAMPSQ11473_NP-6||Unknown;DATABASE|CAMPSQ11474_NP-7||Unknown;DATABASE|CAMPSQ12855_GLT||Unknown;DATABASE|CAMPSQ14675_SP1||Unknown;DATABASE|CAMPSQ15134_C_AMP660||Unknown;PRED|XP_006365822.1_uncharacterized_oxidoreductase_SSP1627-like_[Solanum_tuberosum]|0.81|0.78||BETA-KETOACYL-ACP_REDUCTASE-LIKE_PROTEIN-RELATED;PRED|XP_012934950.1_15-hydroxyprostaglandin_dehydrogenase_[NAD(+)]_partial_[Aplysia_californica]|0.6|0.84||2,3-dihydro-2,3-dihydroxybenzoate_dehydrogenase|Short-chain_dehydrogenase/reductase_SDR;PRED|XP_031745959.1_NAD-dependent_malic_enzyme_2_mitochondrial-like_[Cucumis_sativus]|0.54|0.77||Malic_enzyme,_NAD-binding|Malic_oxidoreductase	True	True
cluster_610	1	PRED	PRED|WP_001041547.1_MULTISPECIES:_DUF3272_domain-containing_protein_[Streptococcus]|0.52|0.86||Protein_of_unknown_function_DUF3272	False	True
cluster_611	2	PRED	PRED|XP_011388848.1_uncharacterized_protein_UMAG_10168_[Mycosarcoma_maydis]|0.86|0.91||NADH_dehydrogenase_[ubiquinone]_1_alpha_subcomplex_assembly_factor_8;PRED|XP_016846738.1_NADH_dehydrogenase_[ubiquinone]_1_alpha_subcomplex_assembly_factor_8_[Anolis_carolinensis]|0.53|0.9||NADH_dehydrogenase_[ubiquinone]_1_alpha_subcomplex_assembly_factor_8	False	True
cluster_612	1	PRED	PRED|NP_503708.1_Uncharacterized_protein_CELE_C29G2.6_[Caenorhabditis_elegans]|0.54|0.79||Protein_of_unknown_function_DUF5332	False	True
cluster_613	1	PRED	PRED|WP_011170563.1_DUF134_domain-containing_protein_[Methanococcus_maripaludis]|0.58|0.8||Uncharacterised_protein_family_UPF0251	False	True
cluster_614	4	PRED	PRED|NP_001120865.1_ATP_synthase_F(0)_complex_subunit_j_mitochondrial_isoform_2_[Homo_sapiens]|0.6|0.87||ATP_synthase_subunit_ATP5MJ,_mitochondrial;PRED|XP_007886449.1_ATP_synthase_subunit_ATP5MPL_mitochondrial_[Callorhinchus_milii]|0.65|0.89||ATP_synthase_subunit_ATP5MJ,_mitochondrial;PRED|XP_008103792.1_ATP_synthase_subunit_ATP5MJ_mitochondrial_[Anolis_carolinensis]|0.54|0.88||ATP_synthase_subunit_ATP5MJ,_mitochondrial;PRED|XP_029705651.1_ATP_synthase_F(0)_complex_subunit_j_mitochondrial_[Takifugu_rubripes]|0.64|0.92||ATP_synthase_subunit_ATP5MJ,_mitochondrial	False	True
cluster_615	1	PRED	PRED|XP_015612809.1_large_ribosomal_subunit_protein_eL27x_[Oryza_sativa_Japonica_Group]|0.61|0.8||Large_ribosomal_subunit_protein_eL27|Large_ribosomal_subunit_protein_eL27_superfamily	False	True
cluster_616	2	PRED	PRED|NP_001230256.1_retinoic_acid_early_transcript_1E_isoform_3_precursor_[Homo_sapiens]|0.58|0.73||MHC_class_I-like_antigen_recognition-like_superfamily|MHC_classes_I/II-like_antigen_recognition_protein;PRED|NP_001230257.1_retinoic_acid_early_transcript_1E_isoform_4_precursor_[Homo_sapiens]|0.58|0.77||MHC_class_I-like_antigen_recognition-like_superfamily|MHC_classes_I/II-like_antigen_recognition_protein	False	True
cluster_617	2	PRED	PRED|XP_006347027.1_pistil-specific_extensin-like_protein_[Solanum_tuberosum]|0.54|0.7||OS01G0164075_PROTEIN|Pollen_protein_Ole_e_1_like;PRED|XP_006355373.1_pollen-specific_protein_C13-like_[Solanum_tuberosum]|0.59|0.72||Pollen_allergen_Ole_e_1_family	False	True
